Date,svol_xf,margin_xf,c,d_jan,d_feb,d_mar,d_apr,d_may,d_jun,d_jul,d_aug,d_sep,d_oct,d_nov,d_dec,school_easter,school_holidays,school_ht_feb,school_ht_may,school_ht_oct,school_summer,school_xmas,payday_25,payday_lf,bh_aug,bh_boxd,bh_easter,bh_eastmon,bh_goodfri,bh_lastmay,bh_mayday,bh_ny,bh_xmas,day_fathers,day_mothers,day_valentine,trend_2007,trend_2008,trend_2009,trend_2010,trend_2011,ww_nat_dlta_maxtemp,ww_nat_dlta_mintemp,ww_nat_dlta_rain,ww_nat_dlta_sun,ww_nat_lta_maxtemp,ww_nat_lta_mintemp,ww_nat_lta_sun,ww_nat_maxtemp,ww_nat_lta_rain,ww_nat_mintemp,ww_nat_rain,ww_nat_sun,gfk_climmajpurch,gfk_consconf,gfk_econlst12msnth,gfk_econnxt12mnths,gfk_hhlst12mnths,gfk_hhnxt12mnths,oecd_bci,oecd_cci,oecd_cp_all,oecd_cp_energy,oecd_cp_food,oecd_cp_housing,oecd_cp_nfne,oecd_cp_service,oecd_gdp,oecd_gdp_2000base,oecd_hcp_all,oecd_intrate,oecd_unemploy,rsi_nfood_val_sa,rsi_nfood_vol_sa,rsi_val_sa,rsi_vol_sa,dist_xf,price_se_xf,price_se_lor,price_se_mayb,price_se_no7,prom_tft,prom_gwp,pos_ge,pos_pps,pos_fsdu,m_wow_tv,m_wow_olv,m_wow_social,m_wow_tot,m_amaze_tv,m_amaze_outdoor,m_amaze_display,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,m_celeb_tot,xf_total,comp_lor_tot,comp_mayb_tot,comp_no7_tot,svol_xf_add,random,error
2020-06-30,373261.5960088896,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4285714285713,0.0,0.0,0.0,0.0,-1.34072057045661,0.496283247896007,1.82189357539297,-1.52317041893192,18.0679932531419,10.6894310774515,4.96992366620767,16.7272726826853,1.97031422819388,11.1857143253475,3.79220780358686,3.44675324727575,-2,-6,-25,-13,3,11,101.6021,101.9858,104.4087,120.41,105.5,106.8739,102.7914,107.0116,1404845,1166011.88707093,104.4087,5.41,5.3,103.8,106.5,103.8,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,0.0,0.0,0.0,0.0,0.0,841.18125,0.0,841.18125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.3625,95012,0,137745,770037.297526671,0.7823801070867332,0.039012835702641704
2020-07-07,378187.3438141676,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4285714285713,0.0,0.0,0.0,0.0,-0.979911703493374,-0.546562283148259,0.927548008296575,-0.912766412041853,18.313677984324,10.9231856548174,5.03744172976975,17.3337662808306,1.95816627764993,10.3766233716692,2.88571428594651,4.1246753177279,-2,-6,-25,-13,3,11,101.6021,101.9858,104.4087,120.41,105.5,106.8739,102.7914,107.0116,1404845,1166011.88707093,104.4087,5.41,5.3,103.8,106.5,103.8,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136965,5789,169421,780496.2452885391,0.08150652093926036,-0.06975046387976795
2020-07-14,324654.95868207276,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4285714285713,0.0,0.0,0.0,0.0,-1.16232203483263,-0.159147918711016,3.49184612608429,-1.43710646074094,18.635049277835,11.0617453398864,5.23450907621845,17.4727272430023,1.98607591686843,10.9025974211754,5.47792204295273,3.79740261547751,-2,-6,-25,-13,3,11,101.6021,101.9858,104.4087,120.41,105.5,106.8739,102.7914,107.0116,1404845,1166011.88707093,104.4087,5.41,5.3,103.8,106.5,103.8,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153114,108523,121641,695499.1258017675,0.0016191552034349188,-0.1472080715849967
2020-07-21,383531.29285076197,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714285,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.4285714285713,0.0,0.0,0.0,0.0,-1.50149090829944,-0.893834240248789,0.721820465802147,-0.561114237395158,18.9755168823254,11.4250030788488,5.0429324014287,17.4740259740259,2.04701071777536,10.5311688386,2.76883118357751,4.48181816403354,-2,-6,-25,-13,3,11,101.6021,101.9858,104.4087,120.41,105.5,106.8739,102.7914,107.0116,1404845,1166011.88707093,104.4087,5.41,5.3,103.8,106.5,103.8,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152042,112704,149239,775133.7421769536,0.2898728359549876,-0.027687812608004504
2020-07-28,409787.93021913874,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571428,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4285714285713,0.0,0.0,0.0,0.0,-0.507416611770531,-1.80833595777566,-1.62566551565981,2.11015826596287,19.1165075505863,11.6174268235177,4.85607550886324,18.6090909388158,2.16332784865828,9.80909086574207,0.537662332998467,6.96623377482612,-2,-6,-25,-13,3,11,101.6021,101.9858,104.4087,120.41,105.5,106.8739,102.7914,107.0116,1404845,1166011.88707093,104.4087,5.41,5.3,103.8,106.5,103.8,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583404,206588,207203,779470.6884180888,0.8421090558153047,0.05015818456588688
2020-08-04,481540.15824267094,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4285714285713,0.0,0.0,0.0,0.0,-0.15762965576513,-1.8841254113878,-0.660340795661517,3.06897034761809,18.9524348357078,11.5620474558693,4.74531535461122,18.7948051799427,2.18891221527289,9.67792204448155,1.52857141961138,7.81428570222932,4,-4,-25,-15,3,12,101.4871,102.013,104.7087,119.51,106.1,106.8996,103.2914,107.6087,1404845,1166011.88707093,104.7087,5.15,5.3,103.3,106.2,104.0,104.6,0.8,8.7,9.162,8.56,9.59466131720211,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31408,123032,247556,887088.6009792584,0.9079599372169164,0.06641483256651973
2020-08-11,352908.0279697759,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4285714285713,0.0,0.0,0.0,0.0,-1.80362582856323,-0.485830890074041,2.10251526976436,-1.74415777911023,18.5399894624498,11.2416750805972,4.73376815174878,16.7363636338865,2.12216004645406,10.7558441905232,4.22467531621843,2.98961037263854,4,-4,-25,-15,3,12,101.4871,102.013,104.7087,119.51,106.1,106.8996,103.2914,107.6087,1404845,1166011.88707093,104.7087,5.15,5.3,103.3,106.2,104.0,104.6,0.8,8.7,9.162,8.56,9.59466131720211,0.42857142857142855,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144253,95071,260019,723257.5139703231,0.7816830332950622,0.03889449411785833
2020-08-18,452822.3052871063,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4285714285713,0.0,0.0,0.0,0.0,-0.340223077070782,-0.0343057204561169,-1.45403155382293,0.0270745939912684,18.10126208022,10.7472927099109,4.77422411141009,17.7610390031492,2.05922636281076,10.7129869894547,0.605194808987828,4.80129870540135,4,-4,-25,-15,3,12,101.4871,102.013,104.7087,119.51,106.1,106.8996,103.2914,107.6087,1404845,1166011.88707093,104.7087,5.15,5.3,103.3,106.2,104.0,104.6,0.8,8.7,9.162,8.56,9.59466131720211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135679,65700,247388,874104.3110141393,0.8075436711619707,0.04344401025779278
2020-08-25,375665.61817851686,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,0.142857142857142,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34.4285714285714,0.0,0.0,0.0,0.0,-0.696014999500165,-0.273127875095641,-1.7630964637306,-0.927225091372099,17.9466644393242,10.460140858393,4.75319913633059,17.250649439824,1.91634321645484,10.1870129832973,0.153246752724245,3.82597404495849,4,-4,-25,-15,3,12,101.4871,102.013,104.7087,119.51,106.1,106.8996,103.2914,107.6087,1404845,1166011.88707093,104.7087,5.15,5.3,103.3,106.2,104.0,104.6,0.8,8.7,9.162,8.56,9.59466131720211,0.0,1.0,0.0,0.0,0.0,0.0,89572.126,0.0,89572.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179144.252,339323,107033,529074,740426.9261056132,0.7128686926496172,0.02808924255208489
2020-09-01,466664.54791145417,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4285714285714,0.0,0.0,0.0,0.0,0.629817058074641,0.190954192931547,-1.59443674098967,-0.00187039049436532,17.6299232635925,10.1350198132258,4.63823402124587,18.2597403216671,1.81781336479204,10.3259740061574,0.22337662380237,4.63636363075151,-3,-7,-29,-19,4,12,101.6338,101.95,104.8087,119.0099,107.4,106.9769,103.1914,106.9359,1404845,1166011.88707093,104.8087,4.99,5.2,103.9,107.3,104.6,104.9,0.8,8.7,9.162,8.56,9.59466131720211,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239313,0,313358,871219.3019498471,0.8081800742133655,0.04356046787040116
2020-09-08,498217.51829058735,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4285714285714,0.0,0.0,0.0,0.0,0.582129049806087,-0.536714629353562,-1.56021694635131,0.722913633540683,17.0594294115689,9.84061072365099,4.293969537393,17.641558461375,1.90177538371034,9.30389609429743,0.341558437359023,5.01688317093369,-3,-7,-29,-19,4,12,101.6338,101.95,104.8087,119.0099,107.4,106.9769,103.1914,106.9359,1404845,1166011.88707093,104.8087,4.99,5.2,103.9,107.3,104.6,104.9,0.8,8.7,9.162,8.56,9.59466131720211,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,65248.284374999996,0.0,65248.284374999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130496.56874999999,372847,0,174774,891910.8836800385,0.2858228212462075,-0.02828147699484851
2020-09-15,448727.2877483793,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4285714285714,0.0,0.0,0.0,0.0,-0.646172680829391,-0.650049230272954,-0.266754024081662,-0.772065297146819,16.1877310951399,9.29939985233706,3.87466267630875,15.5415584143106,2.07584494087473,8.6493506220641,1.80909091679306,3.10259737916194,-3,-7,-29,-19,4,12,101.6338,101.95,104.8087,119.0099,107.4,106.9769,103.1914,106.9359,1404845,1166011.88707093,104.8087,4.99,5.2,103.9,107.3,104.6,104.9,0.8,8.7,9.162,8.56,9.59466131720211,1.0,0.0,0.0,0.0,0.0,0.0,70803.9035,0.0,70803.9035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141607.807,341166,0,223598,823099.3144122458,0.8855845851566924,0.060168802749166986
2020-09-22,467760.40593428566,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38.4285714285714,0.0,0.0,0.0,0.0,-1.81796919990451,-0.884487940720428,0.173116192897043,-0.602590328999784,15.2880990551719,8.72734507630116,3.48570721211666,13.4701298552674,2.08662406432743,7.84285713558073,2.25974025722447,2.88311688311688,-3,-7,-29,-19,4,12,101.6338,101.95,104.8087,119.0099,107.4,106.9769,103.1914,106.9359,1404845,1166011.88707093,104.8087,4.99,5.2,103.9,107.3,104.6,104.9,0.8,8.7,9.162,8.56,9.59466131720211,1.0,0.0,0.0,0.0,0.0,108542.65426651959,47438.9505,0.0,155981.6047665196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311963.2095330392,42933,0,391617,832206.9052992049,0.7085599602153684,0.027459134707296485
2020-09-29,541532.5547691779,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857142,0.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4285714285715,0.0,0.0,0.0,0.0,0.13798343706401,-0.996303710441013,-1.35429570379962,0.485242442388256,14.5139646074528,8.17942058148215,3.20047186341356,14.6519480445168,2.24910090110124,7.18311687104113,0.894805197301623,3.68571430580182,-3,-7,-29,-19,4,12,101.6338,101.95,104.8087,119.0099,107.4,106.9769,103.1914,106.9359,1404845,1166011.88707093,104.8087,4.99,5.2,103.9,107.3,104.6,104.9,0.8,8.7,9.162,8.56,9.59466131720211,1.0,0.0,0.0,0.0,0.0,413869.6218790735,50498.050407,63932.543874999996,528300.2161610735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056600.432322147,261909,0,278703,944184.2093915949,0.7357386343571206,0.03151313435057408
2020-10-06,489058.9347863922,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4285714285715,0.0,0.0,0.0,0.0,1.20243612724584,1.56351480629667,-0.887552557887836,-1.32501224840317,13.6092521596717,7.37414752269589,3.1172200306446,14.8116882869175,2.569370728385,8.93766232899257,1.68181817049716,1.79220778224143,-5,-8,-30,-17,2,13,101.7163,101.8095,105.3088,120.7101,109.1,107.4254,103.4914,107.6844,1404845,1166011.88707093,105.3088,4.96,5.2,103.3,106.7,104.3,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,370831.5120826231,16436.680407,50415.5368125,437683.7293021231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875367.4586042461,241484,113552,215064,869186.7793680712,0.1759866230044781,-0.04653843285449086
2020-10-13,467751.2163931587,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4285714285715,0.0,0.0,0.0,0.0,0.299342600830866,-0.863701327354599,-1.46343244689412,0.973920079819632,12.9603976836801,6.82214286011584,2.92218381576175,13.259740284511,2.67771816069603,5.95844153276124,1.21428571380191,3.89610389558138,-5,-8,-30,-17,2,13,101.7163,101.8095,105.3088,120.7101,109.1,107.4254,103.4914,107.6844,1404845,1166011.88707093,105.3088,4.96,5.2,103.3,106.7,104.3,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,1.0,0.0,0.0,1.0,0.0,20577.880407,841.18125,21419.061657000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42838.123314000004,217131,186152,209091,855496.801321187,0.6609736258664314,0.020756089534680965
2020-10-20,522843.87680538563,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.714285714285714,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42.4285714285715,0.0,0.0,0.0,0.0,-0.656142364728165,-1.54728071500084,-1.96503402488266,-0.499707057263388,12.1808176968347,6.20052746288704,2.82308367945953,11.5246753321065,2.72087819015132,4.6532467478862,0.755844165268656,2.32337662219614,-5,-8,-30,-17,2,13,101.7163,101.8095,105.3088,120.7101,109.1,107.4254,103.4914,107.6844,1404845,1166011.88707093,105.3088,4.96,5.2,103.3,106.7,104.3,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,1.0,0.0,0.0,1.0,180272.8372606036,19715.130407,841.18125,200829.1489176036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401658.2978352072,246666,36430,229352,942455.1382158829,0.8812535360231311,0.05906382143986584
2020-10-27,504121.9347413192,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4285714285715,0.0,0.0,0.0,0.0,1.65061668208958,1.78897399702784,-1.95449529197628,0.542555323308591,11.5169157804887,5.76297404253482,2.58991220552073,13.1675324625783,2.77007972358428,7.55194803956267,0.815584431608001,3.13246752882932,-5,-8,-30,-17,2,13,101.7163,101.8095,105.3088,120.7101,109.1,107.4254,103.4914,107.6844,1404845,1166011.88707093,105.3088,4.96,5.2,103.3,106.7,104.3,104.3,0.8,8.7,9.162,8.56,9.59466131720211,0.0,1.0,0.0,0.0,1.0,0.0,15222.359782,841.18125,16063.541032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32127.082064,287378,14180,389035,928090.8737293746,0.9992112582714672,0.15800192009385053
2020-11-03,439391.05388589785,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4285714285716,0.0,0.0,0.0,0.0,1.03067425147842,0.299969575827929,-1.9170470940268,0.124328872568538,10.5576374269249,4.97405641708575,2.43281398455496,11.5883116784033,2.7079561850133,5.27402599291367,0.790909090986499,2.5571428571235,-7,-10,-32,-21,0,9,101.6712,101.5291,105.6088,123.5103,110.1,107.5769,103.5914,107.4238,1404845,1166011.88707093,105.6088,4.73,5.09999999999999,104.0,107.8,105.1,105.1,0.8,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,0.0,0.42857142857142855,193806.8340519402,8946.717499999999,0.0,202753.5515519402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405507.1031038804,152534,105395,404324,878557.0041136908,0.8717863376686212,0.05674379431548068
2020-11-10,418456.57212129387,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4285714285716,0.0,0.0,0.0,0.0,-1.04280963155936,-2.43727380398298,-0.979010102700993,0.315657015311623,9.62722520358957,4.14116991411048,2.1090183098862,8.5844155720302,2.60368543639442,1.70389611012749,1.62467533369343,2.42467532519783,-7,-10,-32,-21,0,9,101.6712,101.5291,105.6088,123.5103,110.1,107.5769,103.5914,107.4238,1404845,1166011.88707093,105.6088,4.73,5.09999999999999,104.0,107.8,105.1,105.1,0.8,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,0.0,0.0,7037.678331495036,2976.4875,0.0,10014.165831495036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20028.331662990073,205191,135757,541676,870687.4851348122,0.44133649365689953,-0.007379079355783944
2020-11-17,401088.98793351726,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4285714285716,0.0,0.0,0.0,0.0,-1.13085661569338,-0.821010276353716,1.88393551731786,-0.482920088719631,9.06202543819245,3.62750378867222,1.89460840741342,7.93116882249906,2.53424629925772,2.8064935123185,4.41818181657558,1.41168831869379,-7,-10,-32,-21,0,9,101.6712,101.5291,105.6088,123.5103,110.1,107.5769,103.5914,107.4238,1404845,1166011.88707093,105.6088,4.73,5.09999999999999,104.0,107.8,105.1,105.1,0.8,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169838,113026,518316,855892.9852348655,0.9103864606560522,0.06715693309719677
2020-11-24,393952.2380354223,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,0.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.4285714285716,0.0,0.0,0.0,0.0,0.925495603751837,1.29016133530978,0.944168740215859,-0.526848847863558,8.69658235052807,3.34360489009632,1.71126443164052,9.62207795427991,2.42855854038774,4.6337662254061,3.3727272806036,1.18441558377696,-7,-10,-32,-21,0,9,101.6712,101.5291,105.6088,123.5103,110.1,107.5769,103.5914,107.4238,1404845,1166011.88707093,105.6088,4.73,5.09999999999999,104.0,107.8,105.1,105.1,0.8,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161405,122426,601444,750806.091452509,0.5836184891364155,0.010557961592579367
2020-12-01,269891.34096550255,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4285714285717,0.0,0.0,0.0,0.0,2.00548520266292,2.22100747994338,2.39827274979887,-0.83516640153948,8.23087843122363,2.94522628257477,1.68062094207857,10.2363636338865,2.34848055539788,5.16623376251815,4.74675330519676,0.845454540539097,-14,-14,-36,-26,-1,8,101.6147,101.1959,106.2088,124.8104,111.1,107.7315,104.0913,108.1965,1404845,1166011.88707093,106.2088,4.69,5.09999999999999,102.6,106.5,104.4,104.2,0.8,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155127,0,520128,466624.32051391853,0.3689683893700889,-0.016729341649945065
2020-12-08,286834.7736670145,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4285714285717,0.0,0.0,0.0,0.0,-1.59935378283119,-1.42826704639914,-1.81439592821639,0.390902769241238,7.41883432894028,2.10489042226778,1.67143488580066,5.81948054610908,2.30920113116884,0.676623375868642,0.494805202952453,2.06233765504189,-14,-14,-36,-26,-1,8,101.6147,101.1959,106.2088,124.8104,111.1,107.7315,104.0913,108.1965,1404845,1166011.88707093,106.2088,4.69,5.09999999999999,102.6,106.5,104.4,104.2,0.8,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130326,0,389433,500622.8993119502,0.27907645601939846,-0.029279362979525658
2020-12-15,266748.8437909561,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4285714285717,0.0,0.0,0.0,0.0,-2.66895626001217,-2.89417706145372,-2.00352702417058,0.159458341140813,6.81181339822479,1.59937187541506,1.57690529700322,4.14285713821262,2.20222832399431,-1.29480518603866,0.198701299823723,1.73636363814403,-14,-14,-36,-26,-1,8,101.6147,101.1959,106.2088,124.8104,111.1,107.7315,104.0913,108.1965,1404845,1166011.88707093,106.2088,4.69,5.09999999999999,102.6,106.5,104.4,104.2,0.81,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140043,0,369252,470769.435054073,0.6987891641293986,0.026046059612083106
2020-12-22,161861.72859897968,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.714285714285714,1,1,0,1,0,0,0,0,0,0,1,0,0,0,51.4285714285717,0.0,0.0,0.0,0.0,2.24026505020979,1.37895741222915,0.875108240258083,-0.409135825362991,6.54025447241998,1.30675685380398,1.55329166615156,8.78051952262977,2.15346317915977,2.68571426603314,3.02857141941785,1.14415584078856,-14,-14,-36,-26,-1,8,101.6147,101.1959,106.2088,124.8104,111.1,107.7315,104.0913,108.1965,1404845,1166011.88707093,106.2088,4.69,5.09999999999999,102.6,106.5,104.4,104.2,0.81,9.21644408598117,9.315,9.032261809768682,10.143398268398267,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,306914,290818.8391412354,0.8795758429117265,0.05864345355910044
